25,Riviere Brasserie,https://tazz.ro/timisoara/riviere-brasserie/435/partener,Internațional 
,,,
26,Papa Sam,https://tazz.ro/timisoara/papa-sam/1403/partener,Internațional 
,,,
27,Sushiful,https://tazz.ro/timisoara/sushiful/4967/partener,Japonez 
,,,
28,Casa Moc,https://tazz.ro/timisoara/casa-moc/3921/partener,Internațional 
,,,
29,Cowboys,https://tazz.ro/timisoara/cowboys/4210/partener,American 
,,,
30,Miorita,https://tazz.ro/timisoara/miorita/1431/partener,Românesc 
,,,
31,Sis Kebab Lipovei,https://tazz.ro/timisoara/sis-kebab-lipovei/4094/partener,Turcesc 
,,,
32,FRYDAY,https://tazz.ro/timisoara/fryday/4584/partener,Internațional 
,,,
33,Irish Public House,https://tazz.ro/timisoara/irish-public-house/3943/partener,Internațional 
,,,
34,Iskender Kebab,https://tazz.ro/timisoara/iskender-kebab/5008/partener,Internațional 
,,,
35,McDonald’s Stadion Timisoara,https://tazz.ro/timisoara/mcdonald-s-stadion-timisoara/1415/partener,American 
,,,
36,Dominion Pizza,https://tazz.ro/timisoara/dominion-pizza/1359/partener,Internațional 
,,,
37,KFC Timisoara Centru,https://tazz.ro/timisoara/kfc-timisoara-centru/1734/partener,American 
,,,
38,Gustari Magice,https://tazz.ro/timisoara/gustari-magice/4259/partener,Internațional 
,,,
39,KFC Shopping City Timisoara,https://tazz.ro/timisoara/kfc-shopping-city-timisoara/1769/partener,American 
,,,
40,Falafel King Iulius Town,https://tazz.ro/timisoara/falafel-king-iulius-town/3953/partener,Oriental 
,,,
41,Beef Burger,https://tazz.ro/timisoara/beef-burger/4866/partener,Internațional 
,,,
42,Falafel King Centru,https://tazz.ro/timisoara/falafel-king-centru/3954/partener,Oriental 
,,,
43,Ricci Delivery,https://tazz.ro/timisoara/ricci-delivery/141/partener,Internațional 
,,,
44,Autentik,https://tazz.ro/timisoara/autentik/24/partener,Românesc 
,,,
45,Sushi Master Dumbravita,https://tazz.ro/timisoara/sushi-master-dumbravita/5094/partener,Japonez 
,,,
46,Vurgăr Caravan Buziasului,https://tazz.ro/timisoara/vurgar-caravan-buziasului/4533/partener,Românesc 
,,,
47,Vurgăr Caravan Piata 700,https://tazz.ro/timisoara/vurgar-caravan-piata-700/4528/partener,Românesc 
,,,
48,Street Coffee Roasters,https://tazz.ro/timisoara/street-coffee-roasters/4567/partener,Internațional 
,,,
49,Pizzeria Restaurant delVecchio,https://tazz.ro/timisoara/pizzeria-restaurant-delvecchio/579/partener,Italian 
,,,
50,Jolie Bistro,https://tazz.ro/timisoara/jolie-bistro/4649/partener,Internațional 
,,,
51,Little Hanoi Restaurant,https://tazz.ro/timisoara/little-hanoi-restaurant/720/partener,Vietnamez 
,,,
52,Neata Omelette Bistro,https://tazz.ro/timisoara/neata-omelette-bistro/1812/partener,Internațional 
,,,
53,Suppa Bar,https://tazz.ro/timisoara/suppa-bar/233/partener,Internațional 
,,,
54,Mozaic Indian Food,https://tazz.ro/timisoara/mozaic-indian-food/4924/partener,Internațional 
,,,
55,Antalya,https://tazz.ro/timisoara/antalya/33/partener,Turcesc 
,,,
56,August Pasta Bar,https://tazz.ro/timisoara/august-pasta-bar/519/partener,Italian 
,,,
57,BIOfresh,https://tazz.ro/timisoara/biofresh/167/partener,Internațional 
,,,
58,Usta Doner Torontalului,https://tazz.ro/timisoara/usta-doner-torontalului/1469/partener,Turcesc 
,,,
59,Bisanco Food House,https://tazz.ro/timisoara/bisanco-food-house/4657/partener,Internațional 
,,,
60,Pizza Benitto,https://tazz.ro/timisoara/pizza-benitto/342/partener,Italian 
,,,
61,La Pinocchio,https://tazz.ro/timisoara/la-pinocchio/3933/partener,Internațional 
,,,
62,Restaurant Nora,https://tazz.ro/timisoara/restaurant-nora/36/partener,Românesc 
,,,
63,Usta Doner Sagului,https://tazz.ro/timisoara/usta-doner-sagului/4614/partener,Turcesc 
,,,
64,Vega Bega,https://tazz.ro/timisoara/vega-bega/4724/partener,Internațional 
,,,
65,McDonald`s Iulius Mall Timisoara,https://tazz.ro/timisoara/mcdonald-s-iulius-mall-timisoara/5023/partener,American 
,,,
66,Pizza No.1,https://tazz.ro/timisoara/pizza-no-1/4814/partener,Internațional 
,,,
67,La Falafel,https://tazz.ro/timisoara/la-falafel/4399/partener,Internațional 
,,,
68,La Riviera,https://tazz.ro/timisoara/la-riviera/4893/partener,Internațional 
,,,
69,Pauza Mică by Selgros Timisoara,https://tazz.ro/timisoara/pauza-mica-by-selgros-timisoara/3759/partener,Românesc 
,,,
70,Cucina Toscana,https://tazz.ro/timisoara/cucina-toscana/4783/partener,Internațional 
,,,
71,Fresh Kebab FoodTruck,https://tazz.ro/timisoara/fresh-kebab-foodtruck/4563/partener,Internațional 
,,,
72,Gelateria Hugo e Amici,https://tazz.ro/timisoara/gelateria-hugo-e-amici/4282/partener,Italian 
,,,
73,Jolie Bistro Breakfast,https://tazz.ro/timisoara/jolie-bistro-breakfast/5079/partener,Internațional 
,,,
74,La Conac,https://tazz.ro/timisoara/la-conac/4782/partener,Internațional 
,,,
75,Pe Jar Chisoda,https://tazz.ro/timisoara/pe-jar-chisoda/4799/partener,Internațional 
,,,
76,Restaurant Sorrento,https://tazz.ro/timisoara/restaurant-sorrento/4991/partener,Internațional 
,,,
77,HOTTY VIENNA STREET FOOD,https://tazz.ro/timisoara/hotty-vienna-street-food/3901/partener,Internațional 
,,,
78,The Fit Baker,https://tazz.ro/timisoara/the-fit-baker/412/partener,Internațional 
,,,
79,Shizen Sushi Bar,https://tazz.ro/timisoara/shizen-sushi-bar/387/partener,Japonez 
,,,
80,Restaurant Sabres,https://tazz.ro/timisoara/restaurant-sabres/18/partener,Mediteranean 
,,,
81,Bun Burger,https://tazz.ro/timisoara/bun-burger/3828/partener,Internațional 
,,,
82,Unique Events,https://tazz.ro/timisoara/unique-events/3718/partener,Internațional 
,,,
83,Clatite la tigaie,https://tazz.ro/timisoara/clatite-la-tigaie/380/partener,Internațional 
,,,
84,Pizzeria & Rosticceria Vesuvio,https://tazz.ro/timisoara/pizzeria-rosticceria-vesuvio/4309/partener,Internațional 
,,,
85,Fresca,https://tazz.ro/timisoara/fresca/232/partener,Italian 
,,,
86,Sandy’s Diner,https://tazz.ro/timisoara/sandy-s-diner/1265/partener,American 
,,,
87,McDonald’s Orizont Centru,https://tazz.ro/timisoara/mcdonald-s-orizont-centru/1414/partener,American 
,,,
88,Casa Antinori,https://tazz.ro/timisoara/casa-antinori/1428/partener,Internațional 
,,,
89,Dopo Poco,https://tazz.ro/timisoara/dopo-poco/29/partener,Italian 
,,,
90,Subway Timisoara,https://tazz.ro/timisoara/subway-timisoara/475/partener,Internațional 
,,,
91,McDonald’s Circumvalatiunii,https://tazz.ro/timisoara/mcdonald-s-circumvalatiunii/1413/partener,American 
,,,
92,Spirit Cafe Bistro,https://tazz.ro/timisoara/spirit-cafe-bistro/1054/partener,Internațional 
,,,
93,Joy Pub,https://tazz.ro/timisoara/joy-pub/4570/partener,Internațional 
,,,
94,Pizza Hut Timisoara Iulius,https://tazz.ro/timisoara/pizza-hut-timisoara-iulius/1702/partener,American 
,,,
95,Pizza Hut Shopping City,https://tazz.ro/timisoara/pizza-hut-shopping-city/1703/partener,American 
,,,
96,Taco Bell Timisoara,https://tazz.ro/timisoara/taco-bell-timisoara/1782/partener,Mexican 
,,,
97,Fast Food Torontal,https://tazz.ro/timisoara/fast-food-torontal/477/partener,Internațional 
,,,
98,Pizza Buna Buna,https://tazz.ro/timisoara/pizza-buna-buna/814/partener,Internațional 
,,,
99,Sis Kebab Brancoveanu,https://tazz.ro/timisoara/sis-kebab-brancoveanu/4093/partener,Turcesc 
,,,
100,Pizza Delly,https://tazz.ro/timisoara/pizza-delly/278/partener,Italian 
,,,
101,Manay Iulius Mall,https://tazz.ro/timisoara/manay-iulius-mall/3830/partener,Internațional 
,,,
102,Bassam`s,https://tazz.ro/timisoara/bassam-s/4643/partener,Internațional 
,,,
103,Raku Sushi,https://tazz.ro/timisoara/raku-sushi/1454/partener,Japonez 
,,,
104,Lake House,https://tazz.ro/timisoara/lake-house/734/partener,Românesc 
,,,
105,Layali Bistro,https://tazz.ro/timisoara/layali-bistro/4291/partener,Libanez 
,,,
106,Musetti D`oro,https://tazz.ro/timisoara/musetti-d-oro/4261/partener,Internațional 
,,,
107,Restaurant Timisoreana,https://tazz.ro/timisoara/restaurant-timisoreana/4493/partener,Internațional 
,,,
108,Pronto,https://tazz.ro/timisoara/pronto/4432/partener,Internațional 
,,,
109,Senneville Gheorghe Lazar,https://tazz.ro/timisoara/senneville-gheorghe-lazar/257/partener,Alimente și Băuturi 
,,,
110,Restaurant Tinecz,https://tazz.ro/timisoara/restaurant-tinecz/358/partener,Românesc 
,,,
111,Marele Zid Chinezesc,https://tazz.ro/timisoara/marele-zid-chinezesc/1010/partener,Chinezesc 
,,,
112,Harold`s,https://tazz.ro/timisoara/harold-s/28/partener,Internațional 
,,,
113,Pizzeria Cora,https://tazz.ro/timisoara/pizzeria-cora/3957/partener,Internațional 
,,,
114,Paradisul Piratilor,https://tazz.ro/timisoara/paradisul-piratilor/3308/partener,Internațional 
,,,
115,Neata Omelette Bistro Iulius Mall,https://tazz.ro/timisoara/neata-omelette-bistro-iulius-mall/3153/partener,Internațional 
,,,
116,Restaurant Cuina,https://tazz.ro/timisoara/restaurant-cuina/3298/partener,Românesc 
,,,
117,Restaurant Dinar,https://tazz.ro/timisoara/restaurant-dinar/3355/partener,Sârbesc 
,,,
118,Napoleon,https://tazz.ro/timisoara/napoleon/1330/partener,Internațional 
,,,
119,Pizzeria la Maria,https://tazz.ro/timisoara/pizzeria-la-maria/34/partener,Internațional 
,,,
120,Pizzeria Helios,https://tazz.ro/timisoara/pizzeria-helios/95/partener,Internațional 
,,,
121,Kilometro Zero,https://tazz.ro/timisoara/kilometro-zero/335/partener,Italian 
,,,
122,Greek Mam,https://tazz.ro/timisoara/greek-mam/4571/partener,Grecesc 
,,,
123,Pe Jar,https://tazz.ro/timisoara/pe-jar/4371/partener,Internațional 
,,,
124,Restaurant Pepper Steak&Shake,https://tazz.ro/timisoara/restaurant-pepper-steak-shake/415/partener,Internațional 
,,,
125,Falafel Food,https://tazz.ro/timisoara/falafel-food/4404/partener,Internațional 
,,,
126,Cinque Terre,https://tazz.ro/timisoara/cinque-terre/3615/partener,Italian 
,,,
127,12Pizze,https://tazz.ro/timisoara/12pizze/4205/partener,Italian 
,,,
128,Gyros Box,https://tazz.ro/timisoara/gyros-box/3950/partener,Internațional 
,,,
129,Billy Boy`s Pizza,https://tazz.ro/timisoara/billy-boy-s-pizza/798/partener,Italian 
,,,
130,Bella Italia,https://tazz.ro/timisoara/bella-italia/2978/partener,Italian 
,,,
131,Crazy Donut,https://tazz.ro/timisoara/crazy-donut/378/partener,American 
,,,
132,E10 Burgers,https://tazz.ro/timisoara/e10-burgers/816/partener,American 
,,,
133,Paninoteca,https://tazz.ro/timisoara/paninoteca/4379/partener,Internațional 
,,,
134,Gioia Pizzeria,https://tazz.ro/timisoara/gioia-pizzeria/4523/partener,Italian 
,,,
135,Dante`s Pizza & Grill,https://tazz.ro/timisoara/dante-s-pizza-grill/3904/partener,Internațional 
,,,
136,Tudor Gourmet Burger Timisoara,https://tazz.ro/timisoara/tudor-gourmet-burger-timisoara/4339/partener,Internațional 
,,,
137,Pomo D`oro,https://tazz.ro/timisoara/pomo-d-oro/3966/partener,Italian 
,,,
138,Donna Anna Cuisine Giroc,https://tazz.ro/timisoara/donna-anna-cuisine-giroc/4203/partener,Internațional 
,,,
139,DetoxMed,https://tazz.ro/timisoara/detoxmed/429/partener,Internațional 
,,,
140,BoBa-Deli,https://tazz.ro/timisoara/boba-deli/3910/partener,Internațional 
,,,
141,Hangry Monkey,https://tazz.ro/timisoara/hangry-monkey/4477/partener,Internațional 
,,,
142,Mado Timisoara Iulius Mall,https://tazz.ro/timisoara/mado-timisoara-iulius-mall/3746/partener,Românesc 
,,,
143,Casa Sofia,https://tazz.ro/timisoara/casa-sofia/4688/partener,Internațional 
,,,
144,Amir,https://tazz.ro/timisoara/amir/1092/partener,Internațional 
,,,
145,Restaurant Aragosta,https://tazz.ro/timisoara/restaurant-aragosta/4832/partener,Internațional 
,,,
146,La Bunicu`,https://tazz.ro/timisoara/la-bunicu-/1013/partener,Românesc 
,,,
147,Il Peperoncino La Pizzeria,https://tazz.ro/timisoara/il-peperoncino-la-pizzeria/4099/partener,Internațional 
,,,
148,La Turcu Kebab,https://tazz.ro/timisoara/la-turcu-kebab/3620/partener,Turcesc 
,,,
149,Gardene,https://tazz.ro/timisoara/gardene/3965/partener,Internațional 
,,,
150,Chef&Grill,https://tazz.ro/timisoara/chef-grill/3629/partener,Internațional 
,,,
151,Shawarma City,https://tazz.ro/timisoara/shawarma-city/1772/partener,Internațional 
,,,
152,Aroma Restaurant,https://tazz.ro/timisoara/aroma-restaurant/4045/partener,Internațional 
,,,
153,Delish Bistro,https://tazz.ro/timisoara/delish-bistro/5065/partener,Internațional 
,,,
154,Alma Gelato,https://tazz.ro/timisoara/alma-gelato/3963/partener,Internațional 
,,,
155,Bahar Bistro,https://tazz.ro/timisoara/bahar-bistro/4911/partener,Internațional 
,,,
156,Students Pub,https://tazz.ro/timisoara/students-pub/4412/partener,Internațional 
,,,
157,WestSide Krust,https://tazz.ro/timisoara/westside-krust/4504/partener,Italian 
,,,
158,Vila La Residenza,https://tazz.ro/timisoara/vila-la-residenza/3894/partener,Internațional 
,,,
159,La Grecu,https://tazz.ro/timisoara/la-grecu/4610/partener,Internațional 
,,,
160,Senator,https://tazz.ro/timisoara/senator/4750/partener,Internațional 
,,,
161,Winestone,https://tazz.ro/timisoara/winestone/4601/partener,Internațional 
,,,
162,Famous Waffles Shopping City,https://tazz.ro/timisoara/famous-waffles-shopping-city/3790/partener,Internațional 
,,,
163,The Sandwich Factory,https://tazz.ro/timisoara/the-sandwich-factory/1706/partener,Internațional 
,,,
164,Famous Waffles Iulius Mall,https://tazz.ro/timisoara/famous-waffles-iulius-mall/560/partener,American 
,,,
165,Vinto,https://tazz.ro/timisoara/vinto/1406/partener,Alimente și Băuturi 
,,,
166,Pizza Mediteraneo,https://tazz.ro/timisoara/pizza-mediteraneo/1447/partener,Internațional 
,,,
167,El Maguey,https://tazz.ro/timisoara/el-maguey/996/partener,Mexican 
,,,
168,Noodle Pack Iulius Mall,https://tazz.ro/timisoara/noodle-pack-iulius-mall/3447/partener,Internațional 
,,,
169,Noodle Pack Shopping City,https://tazz.ro/timisoara/noodle-pack-shopping-city/3446/partener,Internațional 
,,,
170,Massimo Segafredo,https://tazz.ro/timisoara/massimo-segafredo/1435/partener,Internațional 
,,,
171,Magnum Fresh,https://tazz.ro/timisoara/magnum-fresh/128/partener,Internațional 
,,,
172,Lider Kebap,https://tazz.ro/timisoara/lider-kebap/2679/partener,Turcesc 
,,,
173,The Station Pub Pizza,https://tazz.ro/timisoara/the-station-pub-pizza/1252/partener,Internațional 
,,,
174,Kindery,https://tazz.ro/timisoara/kindery/1438/partener,Internațional 
,,,
175,Gratarul cu Staif,https://tazz.ro/timisoara/gratarul-cu-staif/482/partener,Internațional 
,,,
176,Grill Sarbesc - Shopping City,https://tazz.ro/timisoara/grill-sarbesc-shopping-city/2489/partener,Internațional 
,,,
177,Jarvis Pub&More,https://tazz.ro/timisoara/jarvis-pub-more/881/partener,Internațional 
,,,
178,Oro Toro,https://tazz.ro/timisoara/oro-toro/275/partener,Internațional 
,,,
179,The Station Pub,https://tazz.ro/timisoara/the-station-pub/258/partener,Românesc 
,,,
180,Manay Timisoara,https://tazz.ro/timisoara/manay-timisoara/214/partener,Chinezesc 
,,,
181,Gattino,https://tazz.ro/timisoara/gattino/1395/partener,Internațional 
,,,
182,Gradina Banateana,https://tazz.ro/timisoara/gradina-banateana/434/partener,Internațional 
,,,
183,Grill Sarbesc - Iulius Mall,https://tazz.ro/timisoara/grill-sarbesc-iulius-mall/120/partener,Internațional 
,,,
184,Burgeria,https://tazz.ro/timisoara/burgeria/2316/partener,American 
,,,
185,Kartoffel,https://tazz.ro/timisoara/kartoffel/2676/partener,Internațional 
,,,
186,Gatsby,https://tazz.ro/timisoara/gatsby/4492/partener,Internațional 
,,,
187,100% Original Shaorma si Pleskavita,https://tazz.ro/timisoara/100-original-shaorma-si-pleskavita/708/partener,Sârbesc 
,,,
188,The Tube Gastropub,https://tazz.ro/timisoara/the-tube-gastropub/499/partener,Internațional 
,,,
189,Tasty Italy,https://tazz.ro/timisoara/tasty-italy/3895/partener,Internațional 
,,,
190,Devil`s Burger,https://tazz.ro/timisoara/devil-s-burger/3802/partener,Internațional 
,,,
191,Famous Waffles Dumbravita,https://tazz.ro/timisoara/famous-waffles-dumbravita/4844/partener,Internațional 
,,,
192,Guau Cafe y Pan,https://tazz.ro/timisoara/guau-cafe-y-pan/1766/partener,Internațional 
,,,
193,Vangabond Pizza,https://tazz.ro/timisoara/vangabond-pizza/1590/partener,Internațional 
,,,
194,Apiarium - Produse Apicole,https://tazz.ro/timisoara/apiarium-produse-apicole/239/partener,Internațional 
,,,
195,Zoly`s Food,https://tazz.ro/timisoara/zoly-s-food/3565/partener,Internațional 
,,,
196,Argentinian Steakhouse,https://tazz.ro/timisoara/argentinian-steakhouse/4590/partener,Internațional 
,,,
197,Benefic Food Delivery,https://tazz.ro/timisoara/benefic-food-delivery/3460/partener,Internațional 
,,,
198,Texas Grill,https://tazz.ro/timisoara/texas-grill/1320/partener,Internațional 
,,,
199,Statia de Cafea,https://tazz.ro/timisoara/statia-de-cafea/1720/partener,Internațional 
,,,
200,Yamy Bistro,https://tazz.ro/timisoara/yamy-bistro/357/partener,Internațional 
,,,
201,Donuterie Unirii Timisoara,https://tazz.ro/timisoara/donuterie-unirii-timisoara/376/partener,American 
,,,
202,Baltazar,https://tazz.ro/timisoara/baltazar/4357/partener,Internațional 
,,,
203,Il Classico,https://tazz.ro/timisoara/il-classico/1450/partener,Italian 
,,,
204,Valahia,https://tazz.ro/timisoara/valahia/4321/partener,Internațional 
,,,
205,Ovride Specialty Coffee,https://tazz.ro/timisoara/ovride-specialty-coffee/3909/partener,Alimente și Băuturi 
,,,
206,Hotel Vanilla - Restaurant Cucina Moderna,https://tazz.ro/timisoara/hotel-vanilla-restaurant-cucina-moderna/508/partener,Internațional 
,,,
207,Little Hanoi Bistro,https://tazz.ro/timisoara/little-hanoi-bistro/246/partener,Vietnamez 
,,,
208,Il Gelato di Bruno,https://tazz.ro/timisoara/il-gelato-di-bruno/1494/partener,Italian 
,,,
209,Pizza Land,https://tazz.ro/timisoara/pizza-land/1139/partener,Italian 
,,,
210,Pizzeria Tango,https://tazz.ro/timisoara/pizzeria-tango/451/partener,Internațional 
,,,
211,Brasserie Giroc,https://tazz.ro/timisoara/brasserie-giroc/1263/partener,Internațional 
,,,
212,B40 Bistro,https://tazz.ro/timisoara/b40-bistro/1451/partener,Internațional 
,,,
213,Makra Langoș,https://tazz.ro/timisoara/makra-langos/371/partener,European 
,,,
214,Fropin,https://tazz.ro/timisoara/fropin/206/partener,Franțuzesc 
,,,
215,Rion`s Bistro,https://tazz.ro/timisoara/rion-s-bistro/362/partener,European 
,,,
216,Casa David Bistro,https://tazz.ro/timisoara/casa-david-bistro/1065/partener,Românesc 
,,,
217,Kos Greek Taverna,https://tazz.ro/timisoara/kos-greek-taverna/364/partener,Grecesc 
,,,
218,Crepes Select,https://tazz.ro/timisoara/crepes-select/2981/partener,Internațional 
,,,
219,Homemade,https://tazz.ro/timisoara/homemade/862/partener,Internațional 
,,,
220,Senneville Giroc,https://tazz.ro/timisoara/senneville-giroc/1398/partener,Alimente și Băuturi 
,,,
221,Donuterie Iulius Mall Timisoara,https://tazz.ro/timisoara/donuterie-iulius-mall-timisoara/483/partener,American 
,,,
222,Sushi Ya,https://tazz.ro/timisoara/sushi-ya/9/partener,Japonez 
,,,
223,Heat,https://tazz.ro/timisoara/heat/3805/partener,American 
,,,
224,Bugard Pub,https://tazz.ro/timisoara/bugard-pub/522/partener,Internațional 
,,,
225,Restaurant Sahara,https://tazz.ro/timisoara/restaurant-sahara/732/partener,Internațional 
,,,
226,Bimbo Food Truck,https://tazz.ro/timisoara/bimbo-food-truck/3692/partener,Internațional 
,,,
227,Meat Busters,https://tazz.ro/timisoara/meat-busters/416/partener,American 
,,,
228,Enjoy Piata Unirii,https://tazz.ro/timisoara/enjoy-piata-unirii/331/partener,Românesc 
,,,
229,La Trattoria - Cucina Moderna,https://tazz.ro/timisoara/la-trattoria-cucina-moderna/4691/partener,Internațional 
,,,
230,Xtremedebun,https://tazz.ro/timisoara/xtremedebun/1794/partener,Internațional 
,,,
231,Pret-a-manger,https://tazz.ro/timisoara/pret-a-manger/32/partener,Internațional 
,,,
232,YouGo11 Pub,https://tazz.ro/timisoara/yougo11-pub/1459/partener,Alimente și Băuturi 
,,,
233,Restaurant Ramina,https://tazz.ro/timisoara/restaurant-ramina/727/partener,Internațional 
,,,
234,Thalia Soarelui,https://tazz.ro/timisoara/thalia-soarelui/615/partener,Românesc 
,,,
235,Restaurant La Vera,https://tazz.ro/timisoara/restaurant-la-vera/370/partener,Românesc 
,,,
236,Olive Bistro,https://tazz.ro/timisoara/olive-bistro/3467/partener,Italian 
,,,
237,Miral Restaurant,https://tazz.ro/timisoara/miral-restaurant/1367/partener,Turcesc 
,,,
238,Cartofisserie - Iulius Mall Timisoara,https://tazz.ro/timisoara/cartofisserie-iulius-mall-timisoara/3674/partener,Internațional 
,,,
239,Cuptorul cu Lemne,https://tazz.ro/timisoara/cuptorul-cu-lemne/1376/partener,Internațional 
,,,
240,Spartan - Girocului,https://tazz.ro/timisoara/spartan-girocului/408/partener,Grecesc 
,,,
241,Restaurant Pizzerie Insula,https://tazz.ro/timisoara/restaurant-pizzerie-insula/517/partener,European 
,,,
242,Agil - Hot Grill Mehala,https://tazz.ro/timisoara/agil-hot-grill-mehala/130/partener,Românesc 
,,,
243,San Marco,https://tazz.ro/timisoara/san-marco/950/partener,Românesc 
,,,
244,Bukateria,https://tazz.ro/timisoara/bukateria/478/partener,Românesc 
,,,
245,La Pinocchio Unirii,https://tazz.ro/timisoara/la-pinocchio-unirii/3928/partener,Internațional 
,,,
246,Thalia Lipovei,https://tazz.ro/timisoara/thalia-lipovei/605/partener,Românesc 
,,,
247,Restaurant Casa del Sole,https://tazz.ro/timisoara/restaurant-casa-del-sole/487/partener,Internațional 
,,,
248,Mimi`s Delices Creperie,https://tazz.ro/timisoara/mimi-s-delices-creperie/3940/partener,Internațional 
,,,
249,Gurmandos,https://tazz.ro/timisoara/gurmandos/1422/partener,Internațional 
,,,
250,Cairo Kebab,https://tazz.ro/timisoara/cairo-kebab/2958/partener,Oriental 
,,,
251,Fast Food Roy,https://tazz.ro/timisoara/fast-food-roy/93/partener,Internațional 
,,,
252,Locanda del Corso,https://tazz.ro/timisoara/locanda-del-corso/563/partener,Italian 
,,,
253,Pizza Paparazzi,https://tazz.ro/timisoara/pizza-paparazzi/430/partener,Italian 
,,,
254,Le Monelline,https://tazz.ro/timisoara/le-monelline/1276/partener,Internațional 
,,,
255,Fenice,https://tazz.ro/timisoara/fenice/1384/partener,Internațional 
,,,
256,Restaurant Atlantic,https://tazz.ro/timisoara/restaurant-atlantic/458/partener,Internațional 
,,,
257,Pizza Casa del Sole,https://tazz.ro/timisoara/pizza-casa-del-sole/1290/partener,Italian 
,,,
258,Placinta Ardeleneasca,https://tazz.ro/timisoara/placinta-ardeleneasca/3560/partener,Internațional 
,,,
259,Spartan Centru,https://tazz.ro/timisoara/spartan-centru/1067/partener,Grecesc 
,,,
260,Salad Box Iulius Mall,https://tazz.ro/timisoara/salad-box-iulius-mall/457/partener,Românesc 
,,,
261,Casa Bunicii 1,https://tazz.ro/timisoara/casa-bunicii-1/76/partener,Românesc 
,,,
262,Home Cuisine,https://tazz.ro/timisoara/home-cuisine/1291/partener,Internațional 
,,,
263,Karadorde,https://tazz.ro/timisoara/karadorde/243/partener,Sârbesc 
,,,
264,Restaurant Gloria,https://tazz.ro/timisoara/restaurant-gloria/43/partener,Internațional 
,,,
265,Quasi Pronti Timisoara,https://tazz.ro/timisoara/quasi-pronti-timisoara/42/partener,Italian 
,,,
266,Restaurant Caprice,https://tazz.ro/timisoara/restaurant-caprice/54/partener,Internațional 
,,,
267,Wasabi Running Sushi Timisoara,https://tazz.ro/timisoara/wasabi-running-sushi-timisoara/1347/partener,Asiatic 
,,,
268,O Banateanca,https://tazz.ro/timisoara/o-banateanca/460/partener,Românesc 
,,,
269,Fabrika,https://tazz.ro/timisoara/fabrika/1258/partener,Internațional 
,,,
270,Langosi Uriasi,https://tazz.ro/timisoara/langosi-uriasi/4112/partener,Internațional 
,,,
271,British Pub,https://tazz.ro/timisoara/british-pub/8/partener,Internațional 
,,,
272,Fast Pizza,https://tazz.ro/timisoara/fast-pizza/254/partener,Internațional 
,,,
273,Chopstix Ready to Box Timisoara,https://tazz.ro/timisoara/chopstix-ready-to-box-timisoara/256/partener,Asiatic 
,,,
274,Magic Pizza Timisoara,https://tazz.ro/timisoara/magic-pizza-timisoara/663/partener,European 
,,,
275,Buna ziua,https://tazz.ro/timisoara/buna-ziua/398/partener,Italian 
,,,
276,Spartan Timisoara Galeria 1,https://tazz.ro/timisoara/spartan-timisoara-galeria-1/149/partener,Grecesc 
,,,
