
64,Cartofisserie - Iulius Mall Cluj-Napoca,https://tazz.ro/cluj-napoca/cartofisserie-iulius-mall-cluj-napoca/3668/partener,Internațional 
65,Pizza Texas,https://tazz.ro/cluj-napoca/pizza-texas/3825/partener,Internațional 
66,Casa Floresteana,https://tazz.ro/cluj-napoca/casa-floresteana/3941/partener,Internațional 
67,Il Migliore,https://tazz.ro/cluj-napoca/il-migliore/4072/partener,Italian 
68,NATIV,https://tazz.ro/cluj-napoca/nativ/4209/partener,Internațional 
69,Rebreanu 3,https://tazz.ro/cluj-napoca/rebreanu-3/4122/partener,Românesc 
70,Salad Box Cluj The Office,https://tazz.ro/cluj-napoca/salad-box-cluj-the-office/4039/partener,Internațional 
71,Gente Senior,https://tazz.ro/cluj-napoca/gente-senior/4220/partener,Italian 
72,Living Pub,https://tazz.ro/cluj-napoca/living-pub/4230/partener,Internațional 
73,Meat lovers by Maricarn,https://tazz.ro/cluj-napoca/meat-lovers-by-maricarn/3816/partener,Românesc 
74,Nobile Pizza,https://tazz.ro/cluj-napoca/nobile-pizza/4235/partener,Internațional 
75,Pizza Square Floresti,https://tazz.ro/cluj-napoca/pizza-square-floresti/3946/partener,Italian 
76,Traditional,https://tazz.ro/cluj-napoca/traditional/4274/partener,Românesc 
77,Tramvay Bistro,https://tazz.ro/cluj-napoca/tramvay-bistro/4096/partener,Internațional 
78,Fruity Smoothie,https://tazz.ro/cluj-napoca/fruity-smoothie/3267/partener,Internațional 
79,Mr. Cake,https://tazz.ro/cluj-napoca/mr-cake/1362/partener,Internațional 
80,Eggcetera/Victor.Fresh To Go,https://tazz.ro/cluj-napoca/eggcetera-victor-fresh-to-go/1393/partener,Internațional 
81,Fresgo,https://tazz.ro/cluj-napoca/fresgo/1282/partener,Internațional 
82,Cuib - pentru pofte si nazuri,https://tazz.ro/cluj-napoca/cuib-pentru-pofte-si-nazuri/1793/partener,Internațional 
83,The Empanadas Factory,https://tazz.ro/cluj-napoca/the-empanadas-factory/1360/partener,Internațional 
84,Magic Coco,https://tazz.ro/cluj-napoca/magic-coco/1719/partener,Internațional 
85,Bistro Viena,https://tazz.ro/cluj-napoca/bistro-viena/3322/partener,Internațional 
86,Mint Bistro,https://tazz.ro/cluj-napoca/mint-bistro/1244/partener,Internațional 
87,Nutriento,https://tazz.ro/cluj-napoca/nutriento/1260/partener,Internațional 
88,Healthylicious,https://tazz.ro/cluj-napoca/healthylicious/1222/partener,Internațional 
89,Double Delivery,https://tazz.ro/cluj-napoca/double-delivery/1781/partener,Internațional 
90,Antica Pizza,https://tazz.ro/cluj-napoca/antica-pizza/1097/partener,Italian 
91,Trattoria Sapori,https://tazz.ro/cluj-napoca/trattoria-sapori/3416/partener,Internațional 
92,Buzz Food Spot Unirii,https://tazz.ro/cluj-napoca/buzz-food-spot-unirii/1377/partener,Internațional 
93,Indigo,https://tazz.ro/cluj-napoca/indigo/1140/partener,Asiatic 
94,Blidu` cu gust,https://tazz.ro/cluj-napoca/blidu-cu-gust/1810/partener,Românesc 
95,Ronin Sushi,https://tazz.ro/cluj-napoca/ronin-sushi/1221/partener,Asiatic 
96,Wasabi Sushi Delivery Cluj,https://tazz.ro/cluj-napoca/wasabi-sushi-delivery-cluj/1813/partener,Asiatic 
97,Restaurant Sinaia,https://tazz.ro/cluj-napoca/restaurant-sinaia/3451/partener,Internațional 
98,Marty Delivery,https://tazz.ro/cluj-napoca/marty-delivery/1186/partener,Internațional 
99,Garlic bites & tales,https://tazz.ro/cluj-napoca/garlic-bites-tales/1405/partener,Internațional 
100,Deliciul Urban Pizza&Food,https://tazz.ro/cluj-napoca/deliciul-urban-pizza-food/1210/partener,Internațional 
101,Cut & Crust,https://tazz.ro/cluj-napoca/cut-crust/1142/partener,Italian 
102,New Croco Pizzerie&Restaurant,https://tazz.ro/cluj-napoca/new-croco-pizzerie-restaurant/1699/partener,Internațional 
103,Gorgeous Restaurant,https://tazz.ro/cluj-napoca/gorgeous-restaurant/3870/partener,Internațional 
104,Lunchbox Iulius,https://tazz.ro/cluj-napoca/lunchbox-iulius/1318/partener,Internațional 
105,Caesar Cuisine,https://tazz.ro/cluj-napoca/caesar-cuisine/1204/partener,Internațional 
106,Marty Society,https://tazz.ro/cluj-napoca/marty-society/1185/partener,Internațional 
107,Bistro 1568,https://tazz.ro/cluj-napoca/bistro-1568/1085/partener,Internațional 
108,Euphoria Biergarten Cluj,https://tazz.ro/cluj-napoca/euphoria-biergarten-cluj/1175/partener,Internațional 
109,Pokka,https://tazz.ro/cluj-napoca/pokka/1091/partener,Mexican 
110,Pizza Deville Delivery,https://tazz.ro/cluj-napoca/pizza-deville-delivery/1223/partener,Italian 
111,New Age Pizza,https://tazz.ro/cluj-napoca/new-age-pizza/1327/partener,Internațional 
112,Apropo Bistro,https://tazz.ro/cluj-napoca/apropo-bistro/1153/partener,Internațional 
113,La Tina Bistro,https://tazz.ro/cluj-napoca/la-tina-bistro/2490/partener,Internațional 
114,DOT - District Of Toast,https://tazz.ro/cluj-napoca/dot-district-of-toast/1229/partener,Internațional 
115,Euphoria Catering & Delivery,https://tazz.ro/cluj-napoca/euphoria-catering-delivery/1192/partener,Internațional 
116,Lunchbox Vivo,https://tazz.ro/cluj-napoca/lunchbox-vivo/1317/partener,Internațional 
117,Burger Bistro,https://tazz.ro/cluj-napoca/burger-bistro/1202/partener,Internațional 
118,La Casa Delivery,https://tazz.ro/cluj-napoca/la-casa-delivery/2646/partener,Internațional 
119,Fabrica de Bere,https://tazz.ro/cluj-napoca/fabrica-de-bere/1170/partener,Internațional 
120,Frenchy Tacos,https://tazz.ro/cluj-napoca/frenchy-tacos/1136/partener,Franțuzesc 
121,Broaster Chicken Cluj,https://tazz.ro/cluj-napoca/broaster-chicken-cluj/2961/partener,Internațional 
122,Casa Vikingilor,https://tazz.ro/cluj-napoca/casa-vikingilor/1212/partener,Internațional 
123,Pizza Fast & Furious,https://tazz.ro/cluj-napoca/pizza-fast-furious/1286/partener,Italian 
124,Freschissima Sigma Center,https://tazz.ro/cluj-napoca/freschissima-sigma-center/1381/partener,Italian 
125,Safir,https://tazz.ro/cluj-napoca/safir/1830/partener,Internațional 
126,Apetit Catering - Meniul din suflet,https://tazz.ro/cluj-napoca/apetit-catering-meniul-din-suflet/1531/partener,Internațional 
127,Casa Maramureseana,https://tazz.ro/cluj-napoca/casa-maramureseana/1797/partener,Românesc 
128,Easy Chilli Floresti,https://tazz.ro/cluj-napoca/easy-chilli-floresti/1300/partener,Italian 
129,Casa Boema,https://tazz.ro/cluj-napoca/casa-boema/1541/partener,Internațional 
130,American Burger,https://tazz.ro/cluj-napoca/american-burger/3733/partener,Internațional 
131,Lemnul Verde Iulius Mall,https://tazz.ro/cluj-napoca/lemnul-verde-iulius-mall/3414/partener,Internațional 
132,Rawana,https://tazz.ro/cluj-napoca/rawana/1477/partener,Internațional 
133,Kupaj,https://tazz.ro/cluj-napoca/kupaj/3512/partener,Internațional 
134,Gustusor,https://tazz.ro/cluj-napoca/gustusor/1336/partener,Internațional 
135,Fornetti Ferdinand,https://tazz.ro/cluj-napoca/fornetti-ferdinand/2973/partener,Internațional 
136,Cofetaria Steaua,https://tazz.ro/cluj-napoca/cofetaria-steaua/1476/partener,Internațional 
137,Tortelli Pasta Bar,https://tazz.ro/cluj-napoca/tortelli-pasta-bar/1342/partener,Italian 
138,Zama,https://tazz.ro/cluj-napoca/zama/1448/partener,Românesc 
139,La Piadina Sigma,https://tazz.ro/cluj-napoca/la-piadina-sigma/1100/partener,Italian 
140,La Sandwicherie,https://tazz.ro/cluj-napoca/la-sandwicherie/1389/partener,Internațional 
141,La Nu Stiu Cine,https://tazz.ro/cluj-napoca/la-nu-stiu-cine/3397/partener,Internațional 
142,Melow,https://tazz.ro/cluj-napoca/melow/1827/partener,Internațional 
143,Wasabi Sushi Delivery Iulius Mall,https://tazz.ro/cluj-napoca/wasabi-sushi-delivery-iulius-mall/3023/partener,Asiatic 
144,Very Burger,https://tazz.ro/cluj-napoca/very-burger/1219/partener,American 
145,Homemade Pizza,https://tazz.ro/cluj-napoca/homemade-pizza/3814/partener,Italian 
146,Sicu Omakase,https://tazz.ro/cluj-napoca/sicu-omakase/3454/partener,Asiatic 
147,Kebapci,https://tazz.ro/cluj-napoca/kebapci/1530/partener,Internațional 
148,Old & Tasty Burgers,https://tazz.ro/cluj-napoca/old-tasty-burgers/1218/partener,Internațional 
149,Pratta Restaurant,https://tazz.ro/cluj-napoca/pratta-restaurant/1227/partener,Internațional 
150,Tamper Coffee,https://tazz.ro/cluj-napoca/tamper-coffee/3455/partener,Internațional 
151,Gemellini,https://tazz.ro/cluj-napoca/gemellini/1183/partener,Internațional 
152,Valachia,https://tazz.ro/cluj-napoca/valachia/1824/partener,Românesc 
153,Pizzeria Seba,https://tazz.ro/cluj-napoca/pizzeria-seba/1490/partener,Italian 
154,Pizza Bonjour,https://tazz.ro/cluj-napoca/pizza-bonjour/1080/partener,Italian 
155,Sushi Point,https://tazz.ro/cluj-napoca/sushi-point/1213/partener,Asiatic 
156,Sandwich Shop,https://tazz.ro/cluj-napoca/sandwich-shop/1487/partener,Internațional 
157,Restaurant Mantra,https://tazz.ro/cluj-napoca/restaurant-mantra/3279/partener,Asiatic 
158,Bulevard M,https://tazz.ro/cluj-napoca/bulevard-m/1495/partener,Internațional 
159,Makeba,https://tazz.ro/cluj-napoca/makeba/3280/partener,Internațional 
160,Sarmalerarie,https://tazz.ro/cluj-napoca/sarmalerarie/1356/partener,Românesc 
161,Hummus Wrap,https://tazz.ro/cluj-napoca/hummus-wrap/2250/partener,Internațional 
162,Yep `n Yo,https://tazz.ro/cluj-napoca/yep-n-yo/1099/partener,Internațional 
163,Roata,https://tazz.ro/cluj-napoca/roata/1768/partener,Românesc 
164,Deutsches Haus,https://tazz.ro/cluj-napoca/deutsches-haus/1392/partener,Internațional 
165,Apartament 1 Bistro,https://tazz.ro/cluj-napoca/apartament-1-bistro/1429/partener,Internațional 
166,Znob Pizza,https://tazz.ro/cluj-napoca/znob-pizza/1133/partener,Italian 
167,Pizza Square,https://tazz.ro/cluj-napoca/pizza-square/1722/partener,Italian 
168,Porchetta,https://tazz.ro/cluj-napoca/porchetta/1449/partener,Italian 
169,Noodle Pack Vivo Mall Cluj,https://tazz.ro/cluj-napoca/noodle-pack-vivo-mall-cluj/3438/partener,Internațional 
170,Tasty Delivery,https://tazz.ro/cluj-napoca/tasty-delivery/1264/partener,Internațional 
171,A La Tarte,https://tazz.ro/cluj-napoca/a-la-tarte/2991/partener,Internațional 
172,Caro Vintage,https://tazz.ro/cluj-napoca/caro-vintage/1528/partener,Internațional 
173,Super Hot Dog,https://tazz.ro/cluj-napoca/super-hot-dog/1088/partener,American 
174,Little Hanoi Restaurant,https://tazz.ro/cluj-napoca/little-hanoi-restaurant/1254/partener,Vietnamez 
175,O`Peter`s Irish Pub & Grill,https://tazz.ro/cluj-napoca/o-peter-s-irish-pub-grill/1460/partener,Internațional 
176,25th Downtown Flavours,https://tazz.ro/cluj-napoca/25th-downtown-flavours/1715/partener,Internațional 
177,Jabbar Kebab House,https://tazz.ro/cluj-napoca/jabbar-kebab-house/1119/partener,Turcesc 
178,Cucina Turea - Bacanie cu Bucatarie,https://tazz.ro/cluj-napoca/cucina-turea-bacanie-cu-bucatarie/3313/partener,Italian 
179,Meat Up,https://tazz.ro/cluj-napoca/meat-up/1087/partener,American 
180,Lemnul Verde Cafenea - Unirii,https://tazz.ro/cluj-napoca/lemnul-verde-cafenea-unirii/2094/partener,Internațional 
181,Tucano Puerto Rico,https://tazz.ro/cluj-napoca/tucano-puerto-rico/1352/partener,Internațional 
182,Zucca Bistro Delivery,https://tazz.ro/cluj-napoca/zucca-bistro-delivery/1704/partener,Internațional 
183,Pizzarelli-Pizza Bar,https://tazz.ro/cluj-napoca/pizzarelli-pizza-bar/1411/partener,Italian 
184,Piemonte Pizza,https://tazz.ro/cluj-napoca/piemonte-pizza/1090/partener,Internațional 
185,Power Fresh Food,https://tazz.ro/cluj-napoca/power-fresh-food/1816/partener,Internațional 
186,La Piadina-The Office,https://tazz.ro/cluj-napoca/la-piadina-the-office/1098/partener,Italian 
187,Beluga,https://tazz.ro/cluj-napoca/beluga/3588/partener,Internațional 
188,Gentlemen`s Bistro & Sports Bar,https://tazz.ro/cluj-napoca/gentlemen-s-bistro-sports-bar/1289/partener,Internațional 
189,Noodle Pack Eroilor Cluj,https://tazz.ro/cluj-napoca/noodle-pack-eroilor-cluj/3716/partener,Internațional 
190,Znob Pizza & Pasta,https://tazz.ro/cluj-napoca/znob-pizza-pasta/1374/partener,Italian 
191,Cupidon Pizza,https://tazz.ro/cluj-napoca/cupidon-pizza/1211/partener,Internațional 
192,Napoli Centrale,https://tazz.ro/cluj-napoca/napoli-centrale/1439/partener,Italian 
193,Atelierul de Pizza,https://tazz.ro/cluj-napoca/atelierul-de-pizza/1152/partener,Internațional 
194,Jabbar Kebab & More,https://tazz.ro/cluj-napoca/jabbar-kebab-more/1386/partener,Turcesc 
195,Papa Land,https://tazz.ro/cluj-napoca/papa-land/1245/partener,Internațional 
196,Mates Pub,https://tazz.ro/cluj-napoca/mates-pub/1387/partener,Internațional 
197,Papanini,https://tazz.ro/cluj-napoca/papanini/1304/partener,Italian 
198,Dashi Ramen & Teriyaki,https://tazz.ro/cluj-napoca/dashi-ramen-teriyaki/2960/partener,Asiatic 
199,Maresme Food,https://tazz.ro/cluj-napoca/maresme-food/3523/partener,Internațional 
200,La Piadina Iulius Mall,https://tazz.ro/cluj-napoca/la-piadina-iulius-mall/1083/partener,Italian 
201,Wok’n Roll,https://tazz.ro/cluj-napoca/wok-n-roll/1155/partener,Asiatic 
202,Rosa,https://tazz.ro/cluj-napoca/rosa/1777/partener,Turcesc 
203,Casa Tiff,https://tazz.ro/cluj-napoca/casa-tiff/1416/partener,Internațional 
204,La Piadina P-ta Muzeului,https://tazz.ro/cluj-napoca/la-piadina-p-ta-muzeului/1081/partener,Italian 
205,pranzcina.ro,https://tazz.ro/cluj-napoca/pranzcina-ro/1442/partener,Românesc 
206,Bistro Seba,https://tazz.ro/cluj-napoca/bistro-seba/2579/partener,Internațional 
207,Bistro 22,https://tazz.ro/cluj-napoca/bistro-22/3541/partener,Internațional 
208,Casa Dacilor (Hanul Dacilor),https://tazz.ro/cluj-napoca/casa-dacilor-hanul-dacilor-/1228/partener,Românesc 
209,Subway Unirii,https://tazz.ro/cluj-napoca/subway-unirii/1397/partener,Internațional 
210,Perfetto Pizza Italiano,https://tazz.ro/cluj-napoca/perfetto-pizza-italiano/1391/partener,Italian 
211,Engels Bistro,https://tazz.ro/cluj-napoca/engels-bistro/1412/partener,Internațional 
212,Livada Restaurant,https://tazz.ro/cluj-napoca/livada-restaurant/1303/partener,Internațional 
213,Fast Food Express,https://tazz.ro/cluj-napoca/fast-food-express/3804/partener,Internațional 
214,Marhaba Lebanese Restaurant,https://tazz.ro/cluj-napoca/marhaba-lebanese-restaurant/1288/partener,Internațional 
215,Pizzeria Bella Italia,https://tazz.ro/cluj-napoca/pizzeria-bella-italia/1876/partener,Internațional 
216,Double Cheese Floresti,https://tazz.ro/cluj-napoca/double-cheese-floresti/1182/partener,Italian 
217,Sorriso Bistro,https://tazz.ro/cluj-napoca/sorriso-bistro/1123/partener,Internațional 
218,Pancake House and Bistro,https://tazz.ro/cluj-napoca/pancake-house-and-bistro/1355/partener,Internațional 
219,Engels District,https://tazz.ro/cluj-napoca/engels-district/1404/partener,Internațional 
220,Hugo City,https://tazz.ro/cluj-napoca/hugo-city/1315/partener,Internațional 
221,Wasabi Sushi Delivery Vivo - Cluj,https://tazz.ro/cluj-napoca/wasabi-sushi-delivery-vivo-cluj/2990/partener,Asiatic 
222,Easy Chilli Manastur,https://tazz.ro/cluj-napoca/easy-chilli-manastur/1301/partener,Italian 
223,Old PUB No. 2,https://tazz.ro/cluj-napoca/old-pub-no-2/1285/partener,Internațional 
224,Happi Iulius Mall,https://tazz.ro/cluj-napoca/happi-iulius-mall/3258/partener,Internațional 
225,Pizza Spaghetti Rex,https://tazz.ro/cluj-napoca/pizza-spaghetti-rex/1908/partener,Internațional 
226,Londoner Riviera,https://tazz.ro/cluj-napoca/londoner-riviera/1433/partener,Internațional 
227,Funky Pizza,https://tazz.ro/cluj-napoca/funky-pizza/1310/partener,Italian 
228,Doner Kebab & Grill,https://tazz.ro/cluj-napoca/doner-kebab-grill/1478/partener,Internațional 
229,Noodle Pack Riviera,https://tazz.ro/cluj-napoca/noodle-pack-riviera/3441/partener,Internațional 
230,Gustador,https://tazz.ro/cluj-napoca/gustador/1089/partener,Turcesc 
231,Boierul la Florenta,https://tazz.ro/cluj-napoca/boierul-la-florenta/2685/partener,Internațional 
232,Maimuta Plangatoare,https://tazz.ro/cluj-napoca/maimuta-plangatoare/3304/partener,Internațional 
233,Engels City,https://tazz.ro/cluj-napoca/engels-city/1441/partener,Internațional 
234,La Therry the Magic,https://tazz.ro/cluj-napoca/la-therry-the-magic/3528/partener,Internațional 
235,Crama Haiducilor,https://tazz.ro/cluj-napoca/crama-haiducilor/1776/partener,Românesc 
236,Burger Bistro Dorobantilor,https://tazz.ro/cluj-napoca/burger-bistro-dorobantilor/1203/partener,Internațional 
237,Double Cheese Marasti,https://tazz.ro/cluj-napoca/double-cheese-marasti/1178/partener,Italian 
238,Poco Loco Manastur,https://tazz.ro/cluj-napoca/poco-loco-manastur/1189/partener,Italian 
239,Los Toreros,https://tazz.ro/cluj-napoca/los-toreros/1578/partener,Internațional 
240,Lemnul Verde Vivo Shopping Center,https://tazz.ro/cluj-napoca/lemnul-verde-vivo-shopping-center/3415/partener,Internațional 
241,Restaurant Meridian,https://tazz.ro/cluj-napoca/restaurant-meridian/3420/partener,Internațional 
242,Sultan Doner,https://tazz.ro/cluj-napoca/sultan-doner/1738/partener,Turcesc 
243,Siret Bistro,https://tazz.ro/cluj-napoca/siret-bistro/1446/partener,Internațional 
244,Meniul Zilei by Papa Land,https://tazz.ro/cluj-napoca/meniul-zilei-by-papa-land/2684/partener,Românesc 
245,Freschissima Iulius Mall,https://tazz.ro/cluj-napoca/freschissima-iulius-mall/1380/partener,Italian 
246,Gurmand Food & Catering,https://tazz.ro/cluj-napoca/gurmand-food-catering/3735/partener,Internațional 
247,Easy Chilli Marasti,https://tazz.ro/cluj-napoca/easy-chilli-marasti/1302/partener,Italian 
248,Blide Pline,https://tazz.ro/cluj-napoca/blide-pline/1542/partener,Internațional 
249,La Gratar,https://tazz.ro/cluj-napoca/la-gratar/3736/partener,Internațional 
250,Sumo Sushi,https://tazz.ro/cluj-napoca/sumo-sushi/3591/partener,Asiatic 
251,Frescobar the fruitkiller,https://tazz.ro/cluj-napoca/frescobar-the-fruitkiller/1773/partener,Internațional 
252,Happi Vivo Mall,https://tazz.ro/cluj-napoca/happi-vivo-mall/3257/partener,Internațional 
253,Chelsea,https://tazz.ro/cluj-napoca/chelsea/1563/partener,Internațional 
254,Pasta Fresca,https://tazz.ro/cluj-napoca/pasta-fresca/3734/partener,Internațional 
255,Pizza Rizzo,https://tazz.ro/cluj-napoca/pizza-rizzo/1275/partener,Internațional 
256,Black Box,https://tazz.ro/cluj-napoca/black-box/1333/partener,Internațional 
257,Chapeau,https://tazz.ro/cluj-napoca/chapeau/3995/partener,Internațional 
258,Pep&Pepper Vivo! Mall,https://tazz.ro/cluj-napoca/pep-pepper-vivo-mall/3989/partener,Internațional 
259,New York Bagels - 21 Decembrie 1989,https://tazz.ro/cluj-napoca/new-york-bagels-21-decembrie-1989/4084/partener,Internațional 
260,Cherhana Urbana,https://tazz.ro/cluj-napoca/cherhana-urbana/3596/partener,Internațional 
261,Bistro Engels Croco,https://tazz.ro/cluj-napoca/bistro-engels-croco/4185/partener,Internațional 
262,Minus Gluten,https://tazz.ro/cluj-napoca/minus-gluten/3180/partener,Internațional 
263,Zero,https://tazz.ro/cluj-napoca/zero/3680/partener,Internațional 
264,Soupette,https://tazz.ro/cluj-napoca/soupette/3470/partener,Internațional 
265,Dolce Vita Ristorante,https://tazz.ro/cluj-napoca/dolce-vita-ristorante/1353/partener,Internațional 
266,SoupeR,https://tazz.ro/cluj-napoca/souper/1226/partener,Internațional 
267,Vegetus Catering,https://tazz.ro/cluj-napoca/vegetus-catering/1728/partener,Internațional 
268,Apetit Catering,https://tazz.ro/cluj-napoca/apetit-catering/1215/partener,Internațional 
269,We Grill Delivery,https://tazz.ro/cluj-napoca/we-grill-delivery/1344/partener,Internațional 
270,Casa Dacilor-Iulius Mall,https://tazz.ro/cluj-napoca/casa-dacilor-iulius-mall/3158/partener,Românesc 
271,VEGgo,https://tazz.ro/cluj-napoca/veggo/1334/partener,Internațional 
272,City Pizza Delivery,https://tazz.ro/cluj-napoca/city-pizza-delivery/1247/partener,Internațional 
273,Noodle Pack Iulius Mall Cluj,https://tazz.ro/cluj-napoca/noodle-pack-iulius-mall-cluj/3440/partener,Internațional 
274,Brother`s Pizza,https://tazz.ro/cluj-napoca/brother-s-pizza/2022/partener,Internațional 
275,TrioX Catering,https://tazz.ro/cluj-napoca/triox-catering/3731/partener,Românesc 
