El mercado,Mandarina Carrefour a granel 500 g aprox,"0,72 €","1,29 €/kg",https://www.carrefour.es/supermercado/mandarina-carrefour-a-granel-500-g-aprox/R-fprod1480224/p
El mercado,Queso mozzarella rallada Carrefour 200 g.,"1,59 €","6,00 €/kg",https://www.carrefour.es/supermercado/queso-mozzarella-rallada-carrefour-200-g-carrefour/R-521030768/p
El mercado,Pechuga de pollo fileteada Roler 320 g,"1,11 €","3,20 €/ud",https://www.carrefour.es/supermercado/pechuga-de-pollo-fileteada-roler-320-g-roler/R-711907656/p
El mercado,Kiwi Zespri 1 Kg aprox,"0,95 €","2,99 €/kg",https://www.carrefour.es/supermercado/kiwi-zespri-1-kg-aprox-carrefour/R-719618129/p
El mercado,Patata para freír Carrefour 4 Kg,"1,69 €","1,24 €/kg",https://www.carrefour.es/supermercado/patata-para-freir-carrefour-4-kg-carrefour/R-521036191/p
El mercado,Tomate ensalada 1 Kg aprox,"1,65 €","1,65 €/kg",https://www.carrefour.es/supermercado/tomate-ensalada-1-kg-aprox/R-530067024/p
El mercado,Pimiento rojo Carrefour 1 kg,"1,99 €","1,99 €/kg",https://www.carrefour.es/supermercado/tomate-ensalada-1-kg-aprox/R-530067024/p
El mercado,Lechuga iceberg Carrefour 1 ud,"0,79 €","0,79 €/ud",https://www.carrefour.es/supermercado/pimiento-rojo-carrefour-1-kg/R-VC4AECOMM-596176/p
El mercado,Mango Carrefour a granel 500 g aprox,"1,17 €","2,35 €/kg",https://www.carrefour.es/supermercado/pimiento-rojo-carrefour-1-kg/R-VC4AECOMM-596176/p
El mercado,Solomillo de cerdo Carrefour 2 ud 1 kg aprox,"1,13 €","5,89 €/kg",https://www.carrefour.es/supermercado/lechuga-iceberg-carrefour-1-ud-carrefour/R-fprod1190510/p
El mercado,Queso gouda holland en lonchas Carrefour 200 g.,"1,76 €","5,65 €/kg",https://www.carrefour.es/supermercado/lechuga-iceberg-carrefour-1-ud-carrefour/R-fprod1190510/p
El mercado,Queso rallado cuatro quesos Carrefour 200 g.,"1,65 €","8,80 €/kg",https://www.carrefour.es/supermercado/mango-carrefour-a-granel-500-g-aprox/R-VC4AECOMM-430552/p
El mercado,Manzana royal gala Calidad y Origen Carrefour 1 Kg aprox,"1,59 €","1,65 €/kg",https://www.carrefour.es/supermercado/mango-carrefour-a-granel-500-g-aprox/R-VC4AECOMM-430552/p
El mercado,Guacamole Carrefour 200 g,"1,99 €","7,95 €/kg",https://www.carrefour.es/supermercado/solomillo-de-cerdo-carrefour-2-ud-1-kg-aprox-carrefour/R-522714133/p
El mercado,Puerro Calidad y Origen Carrefour 500 g,"2,58 €","3,98 €/kg",https://www.carrefour.es/supermercado/solomillo-de-cerdo-carrefour-2-ud-1-kg-aprox-carrefour/R-522714133/p
El mercado,Mandarina selecta 1 Kg aprox,"3,86 €","2,39 €/kg",https://www.carrefour.es/supermercado/queso-gouda-holland-en-lonchas-carrefour-200-g/R-521030730/p
El mercado,Naranja de zumo Carrefour 4 kg,"2,95 €","0,95 €/kg",https://www.carrefour.es/supermercado/queso-gouda-holland-en-lonchas-carrefour-200-g/R-521030730/p
El mercado,Clementina Malla 2 kg,"0,59 €","1,29 €/kg",https://www.carrefour.es/supermercado/queso-rallado-cuatro-quesos-carrefour-200-g-carrefour/R-521030772/p
El mercado,Jamoncitos de pollo Carrefour 1 kg aprox,"0,78 €","3,86 €/kg",https://www.carrefour.es/supermercado/queso-rallado-cuatro-quesos-carrefour-200-g-carrefour/R-521030772/p
El mercado,Aguacate hass Carrefour a granel 1 kg,"4,02 €","3,95 €/kg",https://www.carrefour.es/supermercado/aguacate-hass-carrefour-a-granel-1-kg/R-VC4AECOMM-471013/p
El mercado,Espetec Casa Tarradellas pack de 2 unidades de 180 g.,"3,99 €","11,17 €/kg",https://www.carrefour.es/supermercado/aguacate-hass-carrefour-a-granel-1-kg/R-VC4AECOMM-471013/p
El mercado,Pechuga de pollo certificado fileteado Carrefour 500 g aprox,"3,86 €","7,99 €/kg",https://www.carrefour.es/supermercado/espetec-casa-tarradellas-pack-de-2-unidades-de-180-g-casa-tarradellas/R-521030841/p
El mercado,Naranja Saco 6 kg,"2,39 €","0,55 €/kg",https://www.carrefour.es/supermercado/espetec-casa-tarradellas-pack-de-2-unidades-de-180-g-casa-tarradellas/R-521030841/p
El mercado,Filete de Merluza del Cabo Carrefour 600 g.,"1,75 €","6,43 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-certificado-fileteado-carrefour-500-g-aprox-carrefour/R-791562919/p
El mercado,Espárrago verde manojo de 300 g,"1,86 €","7,97 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-certificado-fileteado-carrefour-500-g-aprox-carrefour/R-791562919/p
El mercado,"Manzana Golden Carrefour 1,5 kg","0,74 €","1,17 €/kg",https://www.carrefour.es/supermercado/naranja-saco-6-kg-carrefour/R-592100853/p
El mercado,Cintas de bacon Casa Tarradellas pack de 2 unidades de 100 g.,"3,59 €","9,30 €/kg",https://www.carrefour.es/supermercado/naranja-saco-6-kg-carrefour/R-592100853/p
El mercado,Manzana fuji Calidad y Origen Carrefour a granel 500 g aprox,"2,24 €","1,49 €/kg",https://www.carrefour.es/supermercado/filete-de-merluza-del-cabo-carrefour-600-g-carrefour/R-818615190/p
El mercado,Patata 5 Kg,"3,75 €","0,72 €/kg",https://www.carrefour.es/supermercado/filete-de-merluza-del-cabo-carrefour-600-g-carrefour/R-818615190/p
El mercado,Costilla de cerdo semicarnuda Carrefour 500 g aprox,"1,15 €","4,49 €/kg",https://www.carrefour.es/supermercado/esparrago-verde-manojo-de-300-g/R-694303869/p
El mercado,Dorada de ración 500 g aprox,"2,00 €","7,50 €/kg",https://www.carrefour.es/supermercado/esparrago-verde-manojo-de-300-g/R-694303869/p
El mercado,Cebolla roja Carrefour 500 g,"1,00 €","2,30 €/kg",https://www.carrefour.es/supermercado/manzana-golden-carrefour-1-5-kg/R-fprod1460515/p
El mercado,Plátano de Canarias Coplaca bandeja 5 uds,"4,98 €","0,40 €/ud",https://www.carrefour.es/supermercado/manzana-golden-carrefour-1-5-kg/R-fprod1460515/p
El mercado,Pan de molde sin corteza buenisimo Bimbo 450 g.,"1,13 €","4,42 €/kg",https://www.carrefour.es/supermercado/cintas-de-bacon-casa-tarradellas-pack-de-2-unidades-de-100-g-casa-tarradellas/R-521031064/p
El mercado,Tomate cherry Carrefour 250 g,"1,37 €","4,00 €/kg",https://www.carrefour.es/supermercado/cintas-de-bacon-casa-tarradellas-pack-de-2-unidades-de-100-g-casa-tarradellas/R-521031064/p
El mercado,Patata para cocer Carrefour 4 Kg,"1,13 €","1,24 €/kg",https://www.carrefour.es/supermercado/manzana-fuji-calidad-y-origen-carrefour-a-granel-500-g-aprox/R-fprod1460462/p
El mercado,Guisantes Carrefour 1 kg.,"1,55 €","1,13 €/kg",https://www.carrefour.es/supermercado/manzana-fuji-calidad-y-origen-carrefour-a-granel-500-g-aprox/R-fprod1460462/p
El mercado,Queso en lonchas Carrefour 400 g.,"3,99 €","3,43 €/kg",https://www.carrefour.es/supermercado/patata-5-kg/R-prod871247/p
El mercado,Queso edam holland en lonchas Carrefour 200 g.,"0,55 €","5,65 €/kg",https://www.carrefour.es/supermercado/patata-5-kg/R-prod871247/p
El mercado,Calabaza cortada 500 g,"3,99 €","3,10 €/kg",https://www.carrefour.es/supermercado/costilla-de-cerdo-semicarnuda-carrefour-500-g-aprox-carrefour/R-prod231103/p
El mercado,Solomillo de pavo Carrefour duplo 600 g aprox,"1,05 €","5,80 €/kg",https://www.carrefour.es/supermercado/solomillo-de-pavo-carrefour-duplo-600-g-aprox-carrefour/R-prod920183/p
El mercado,Barra de pan pistola Carrefour 3 ud de 250 g,"1,75 €","0,35 €/ud",https://www.carrefour.es/supermercado/solomillo-de-pavo-carrefour-duplo-600-g-aprox-carrefour/R-prod920183/p
El mercado,Cebolla dulce Carrefour 500 g,"1,87 €","3,50 €/kg",https://www.carrefour.es/supermercado/barra-de-pan-pistola-carrefour-3-ud-de-250-g-carrefour/R-575702279/p
El mercado,Queso rallado parmesano Carrefour 100 g.,"2,95 €","18,70 €/kg",https://www.carrefour.es/supermercado/barra-de-pan-pistola-carrefour-3-ud-de-250-g-carrefour/R-575702279/p
El mercado,Salmón ahumado Noruego Carrefour 100 g.,"1,65 €","29,50 €/kg",https://www.carrefour.es/supermercado/cebolla-dulce-carrefour-500-g-carrefour/R-521032281/p
El mercado,Queso havarti en lonchas Carrefour 200 g.,"2,15 €","8,25 €/kg",https://www.carrefour.es/supermercado/cebolla-dulce-carrefour-500-g-carrefour/R-521032281/p
El mercado,Uva rosada sin pepitas Carrefour bandeja de 500 g,"3,90 €","4,30 €/kg",https://www.carrefour.es/supermercado/queso-rallado-parmesano-carrefour-100-g-carrefour/R-522714749/p
El mercado,Preparado de carne picada de vacuno Calidad y Origen Carrefour 400 g,"0,77 €","9,75 €/kg",https://www.carrefour.es/supermercado/queso-rallado-parmesano-carrefour-100-g-carrefour/R-522714749/p
El mercado,Croissants clásicos Carrefour 350 g.,"0,47 €","2,20 €/kg",https://www.carrefour.es/supermercado/salmon-ahumado-noruego-carrefour-100-g-carrefour/R-682701980/p
El mercado,Pan rallado Carrefour 500 g.,"1,88 €","0,94 €/kg",https://www.carrefour.es/supermercado/salmon-ahumado-noruego-carrefour-100-g-carrefour/R-682701980/p
El mercado,Salchichas Frankfurt Campofrío pack de 4 unidades de 140 g.,"2,25 €","3,36 €/kg",https://www.carrefour.es/supermercado/queso-havarti-en-lonchas-carrefour-200-g-carrefour/R-521030719/p
El mercado,Carne de añojo troceada para guisar Calidad y Origen Carrefour 300 g aprox,"1,78 €","7,50 €/kg",https://www.carrefour.es/supermercado/queso-havarti-en-lonchas-carrefour-200-g-carrefour/R-521030719/p
El mercado,Piña golden ripe 2 Kg aprox,"2,17 €","0,89 €/kg",https://www.carrefour.es/supermercado/uva-rosada-sin-pepitas-carrefour-bandeja-de-500-g/R-fprod1460463/p
El mercado,"Calabaza sepallo a granel 1,5 Kg aprox","1,15 €","1,45 €/kg",https://www.carrefour.es/supermercado/uva-rosada-sin-pepitas-carrefour-bandeja-de-500-g/R-fprod1460463/p
El mercado,"Pechuga de pollo fileteada Carrefour 1,2 kg aprox","1,13 €","5,95 €/kg",https://www.carrefour.es/supermercado/preparado-de-carne-picada-de-vacuno-calidad-y-origen-carrefour-400-g-calidad-y-origen-carrefour/R-prod1070062/p
El mercado,Fresón tarrina 500 g,"0,99 €","3,78 €/kg",https://www.carrefour.es/supermercado/preparado-de-carne-picada-de-vacuno-calidad-y-origen-carrefour-400-g-calidad-y-origen-carrefour/R-prod1070062/p
El mercado,Pan de pueblo sin aditivos 800 g,"0,99 €","1,44 €/kg",https://www.carrefour.es/supermercado/croissants-clasicos-carrefour-350-g-carrefour/R-521007194/p
El mercado,Salmón Calidad y Origen Carrefour 1 ud de 3 kg aprox,"2,90 €","6,99 €/kg",https://www.carrefour.es/supermercado/croissants-clasicos-carrefour-350-g-carrefour/R-521007194/p
El mercado,Croissants rellenos de crema de cacao Carrefour 360 g.,"5,50 €","3,14 €/kg",https://www.carrefour.es/supermercado/pan-rallado-carrefour-500-g-carrefour/R-805763833/p
El mercado,Pan de molde familiar Bimbo 700 g.,"1,84 €","2,63 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-familiar-bimbo-700-g-bimbo/R-prod870005/p
El mercado,Tiras de bacon sabor ahumado Carrefour sin gluten pack de 2 unidades de 100 g.,"1,55 €","7,75 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-familiar-bimbo-700-g-bimbo/R-prod870005/p
El mercado,Pan de molde sin corteza Carrefour 450 g.,"0,99 €","2,20 €/kg",https://www.carrefour.es/supermercado/tiras-de-bacon-sabor-ahumado-carrefour-sin-gluten-pack-de-2-unidades-de-100-g-carrefour/R-831313923/p
El mercado,Jamón cocido extra sin fosfatos Bonnatur Argal al corte 150 g aprox,"1,79 €","11,95 €/kg",https://www.carrefour.es/supermercado/tiras-de-bacon-sabor-ahumado-carrefour-sin-gluten-pack-de-2-unidades-de-100-g-carrefour/R-831313923/p
El mercado,Pan de leche Carrefour 350 g.,"0,93 €","2,66 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-carrefour-450-g/R-VC4AECOMM-443179/p
El mercado,Jamón cocido extra en lonchas finas 200 g,"1,90 €","9,50 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-carrefour-450-g/R-VC4AECOMM-443179/p
El mercado,Filetes de merluza sin piel Pescanova 400 g.,"1,48 €","10,55 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-sin-fosfatos-bonnatur-argal-al-corte-150-g-aprox-argal-bonnatur/R-536500299/p
El mercado,Masa para empanadillas y postres Buitoni 280 g.,"0,78 €","5,29 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-sin-fosfatos-bonnatur-argal-al-corte-150-g-aprox-argal-bonnatur/R-536500299/p
El mercado,Pan de hamburguesa maxi Carrefour 4 ud.,"2,27 €","2,60 €/kg",https://www.carrefour.es/supermercado/pan-de-leche-carrefour-350-g-carrefour/R-prod550021/p
El mercado,Preparado para cocido Carrefour 450 g aprox,"1,55 €","5,05 €/kg",https://www.carrefour.es/supermercado/pan-de-leche-carrefour-350-g-carrefour/R-prod550021/p
El mercado,Salchichas cocidas Wieners bocadillo Oscar Mayer 275 g.,"3,30 €","5,64 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-lonchas-finas-200-g-carrefour/R-fprod1200252/p
El mercado,Arándanos Carrefour 250 g,"0,87 €","13,20 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-lonchas-finas-200-g-carrefour/R-fprod1200252/p
El mercado,"Trozo de lomo de cerdo Carrefour 1,2 kg aprox","3,41 €","3,89 €/kg",https://www.carrefour.es/supermercado/filetes-de-merluza-sin-piel-pescanova-400-g-pescanova/R-521031239/p
El mercado,Pechuga de pavo Campofrío Finissimas 170 g.,"3,44 €","15,29 €/kg",https://www.carrefour.es/supermercado/filetes-de-merluza-sin-piel-pescanova-400-g-pescanova/R-521031239/p
El mercado,Pimiento padron Carrefour 200 gr.,"3,39 €","4,35 €/kg",https://www.carrefour.es/supermercado/masa-para-empanadillas-y-postres-buitoni-280-g-buitoni/R-521030336/p
El mercado,Naranja Calidad y Origen a granel 1 Kg aprox,"0,99 €","1,19 €/kg",https://www.carrefour.es/supermercado/masa-para-empanadillas-y-postres-buitoni-280-g-buitoni/R-521030336/p
El mercado,Chuleta de pavo marinada al ajillo Kovo 600 g aprox,"1,15 €","5,69 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530060
El mercado,Contramuslo de pollo Carrefour 1 kg aprox,"2,10 €","3,44 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-maxi-carrefour-4-ud-carrefour/R-521007180/p
El mercado,Hamburguesa añojo Calidad y Origen Carrefour 6x90 g,"0,70 €","6,28 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-maxi-carrefour-4-ud-carrefour/R-521007180/p
El mercado,Gamba pelada pequeña congelada Pescatrade 400 g,"4,95 €","12,37 €/kg",https://www.carrefour.es/supermercado/gamba-pelada-pequena-congelada-pescatrade-400-g-pescatrade/R-821300438/p
El mercado,Panecillos para perritos calientes Carrefour 330 g.,"0,67 €","2,03 €/kg",https://www.carrefour.es/supermercado/gamba-pelada-pequena-congelada-pescatrade-400-g-pescatrade/R-821300438/p
El mercado,Corazón de cogollos de lechuga 500 g,"1,79 €","3,58 €/kg",https://www.carrefour.es/supermercado/panecillos-para-perritos-calientes-carrefour-330-g-carrefour/R-fprod1230187/p
El mercado,Pan Carrefour 5 ud,"1,00 €","2,50 €/kg",https://www.carrefour.es/supermercado/panecillos-para-perritos-calientes-carrefour-330-g-carrefour/R-fprod1230187/p
El mercado,Granada Carrefour a granel 500 g aprox,"0,87 €","1,75 €/kg",https://www.carrefour.es/supermercado/corazon-de-cogollos-de-lechuga-500-g-calidad-y-origen-carrefour/R-521032337/p
El mercado,Limón ecológico Carrefour Bio 500 g,"1,70 €","3,40 €/kg",https://www.carrefour.es/supermercado/corazon-de-cogollos-de-lechuga-500-g-calidad-y-origen-carrefour/R-521032337/p
El mercado,Longaniza blanca fresca La Nuncia 500 g,"2,75 €","5,50 €/kg",https://www.carrefour.es/supermercado/pan-carrefour-5-ud-carrefour/R-711411255/p
El mercado,Pimiento verde 1 Kg,"2,29 €","2,29 €/kg",https://www.carrefour.es/supermercado/pan-carrefour-5-ud-carrefour/R-711411255/p
El mercado,Tomate raff 1 Kg aprox,"2,00 €","1,89 €/kg",https://www.carrefour.es/supermercado/granada-carrefour-a-granel-500-g-aprox/R-fprod1480259/p
El mercado,Queso rulo de cabra Carrefour 180 g,"1,09 €","11,11 €/kg",https://www.carrefour.es/supermercado/granada-carrefour-a-granel-500-g-aprox/R-fprod1480259/p
El mercado,Ensalada delicius Carrefour 100 g,"0,96 €","10,90 €/kg",https://www.carrefour.es/supermercado/limon-ecologico-carrefour-bio-500-g-carrefour-bio/R-584501555/p
El mercado,Pan de molde integral con corteza Carrefour 820 g.,"1,35 €","1,17 €/kg",https://www.carrefour.es/supermercado/limon-ecologico-carrefour-bio-500-g-carrefour-bio/R-584501555/p
El mercado,Tomate kumato 500 g,"1,43 €","2,70 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2550017
El mercado,Queso mozzarella Italiana Galbani 125 g.,"5,45 €","11,44 €/kg",https://www.carrefour.es/supermercado/longaniza-blanca-fresca-la-nuncia-500-g-la-nuncia/R-761104986/p
El mercado,Salmón ahumado noruego Carrefour 200 g.,"0,57 €","27,25 €/kg",https://www.carrefour.es/supermercado/longaniza-blanca-fresca-la-nuncia-500-g-la-nuncia/R-761104986/p
El mercado,Pan de picos Carrefour 1 ud,"1,86 €","1,68 €/kg",https://www.carrefour.es/supermercado/pimiento-verde-1-kg/R-636701853/p
El mercado,Pechuga de pavo Campofrío Finissimas 115 g.,"4,25 €","16,17 €/kg",https://www.carrefour.es/supermercado/pimiento-verde-1-kg/R-636701853/p
El mercado,Aguacate 500 g,"0,79 €","7,73 €/kg",https://www.carrefour.es/supermercado/tomate-raff-1-kg-aprox/R-600709166/p
El mercado,Fuet casero ElPozo 150 g.,"3,28 €","11,93 €/kg",https://www.carrefour.es/supermercado/tomate-raff-1-kg-aprox/R-600709166/p
El mercado,Lechuga iceberg Carrefour 250 g,"1,99 €","3,16 €/kg",https://www.carrefour.es/supermercado/queso-rulo-de-cabra-carrefour-180-g-carrefour/R-784529321/p
El mercado,Patata ecológica Carrefour Bio 2 Kg,"1,74 €","1,64 €/kg",https://www.carrefour.es/supermercado/queso-rulo-de-cabra-carrefour-180-g-carrefour/R-784529321/p
El mercado,Albóndigas de cerdo Carrefour 400 g,"0,20 €","1,99 €/ud",https://www.carrefour.es/supermercado/ensalada-delicius-carrefour-100-g-carrefour/R-757834499/p
El mercado,Patata para guarnición Carrefour 1 Kg,"1,59 €","1,59 €/kg",https://www.carrefour.es/supermercado/patata-para-guarnicion-carrefour-1-kg-carrefour/R-693401847/p
El mercado,Salchichas Frankfurt Carrefour pack de 4 unidades 170 g.,"1,40 €","2,06 €/kg",https://www.carrefour.es/supermercado/patata-para-guarnicion-carrefour-1-kg-carrefour/R-693401847/p
El mercado,Rúcula y canónigo Carrefour 100 g,"0,95 €","9,50 €/kg",https://www.carrefour.es/supermercado/salchichas-frankfurt-carrefour-pack-de-4-unidades-170-g/R-fprod1460360/p
El mercado,Rúcula Carrefour 50 g,"0,75 €","15,00 €/kg",https://www.carrefour.es/supermercado/salchichas-frankfurt-carrefour-pack-de-4-unidades-170-g/R-fprod1460360/p
El mercado,Pechuga de pollo certificado entera Carrefour 500 g aprox,"3,97 €","7,95 €/kg",https://www.carrefour.es/supermercado/rucula-y-canonigo-carrefour-100-g-carrefour/R-prod160425/p
El mercado,queso havarti light en lonchas Carrefour 200 g.,"1,65 €","8,25 €/kg",https://www.carrefour.es/supermercado/rucula-y-canonigo-carrefour-100-g-carrefour/R-prod160425/p
El mercado,Pan Burguer chapatta cristalina 2 ud,"1,60 €","6,96 €/kg",https://www.carrefour.es/supermercado/rucula-carrefour-50-g-carrefour/R-757834489/p
El mercado,Jamón york el lonchas sándwich El Pozo sin gluten sin lactosa 225 g.,"1,90 €","7,29 €/kg",https://www.carrefour.es/supermercado/rucula-carrefour-50-g-carrefour/R-757834489/p
El mercado,Queso brie 60% M.G Carrefour 200 g,"1,49 €","9,50 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-certificado-entera-carrefour-500-g-aprox-carrefour/R-prod1020232/p
El mercado,Tomate cherry 500 g,"1,45 €","2,98 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-certificado-entera-carrefour-500-g-aprox-carrefour/R-prod1020232/p
El mercado,Queso Roquefort D.O.P Carrefour cuña 100 g,"2,60 €","14,50 €/kg",https://www.carrefour.es/supermercado/queso-havarti-light-en-lonchas-carrefour-200-g-carrefour/R-521030721/p
El mercado,Bacon cocido ahumado en tiras ElPozo pack (4x60g) envase 240 g,"3,42 €","10,83 €/kg",https://www.carrefour.es/supermercado/queso-havarti-light-en-lonchas-carrefour-200-g-carrefour/R-521030721/p
El mercado,Filete de cadera o babilla de ternera 1ªA Calidad y Origen Carrefour 300 g aprox,"1,13 €","11,40 €/kg",https://www.carrefour.es/supermercado/pan-burguer-chapatta-cristalina-2-ud/R-prod860386/p
El mercado,Magdalena cuadrada Carrefour 700 g.,"1,25 €","1,61 €/kg",https://www.carrefour.es/supermercado/pan-burguer-chapatta-cristalina-2-ud/R-prod860386/p
El mercado,Morcillo de añojo Calidad y Origen Carrefour 500 g aprox,"2,81 €","7,50 €/kg",https://www.carrefour.es/supermercado/jamon-york-el-lonchas-sandwich-el-pozo-sin-gluten-sin-lactosa-225-g-elpozo/R-522714864/p
El mercado,Queso rallado en polvo especial pasta El Caserío 100 g.,"2,25 €","12,50 €/kg",https://www.carrefour.es/supermercado/jamon-york-el-lonchas-sandwich-el-pozo-sin-gluten-sin-lactosa-225-g-elpozo/R-522714864/p
El mercado,Costillas de cerdo troceadas para guisar Carrefour 500 g aprox,"2,89 €","5,63 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530057
El mercado,Longaniza fresca de pollo Carrefour 400 g,"0,68 €","2,25 €/ud",https://www.carrefour.es/supermercado/queso-brie-60-mg-carrefour-200-g-carrefour/R-783928718/p
El mercado,Hamburguesa de añojo Calidad y Origen Carrefour 2x150 g,"2,31 €","9,63 €/kg",https://www.carrefour.es/supermercado/queso-brie-60-mg-carrefour-200-g-carrefour/R-783928718/p
El mercado,Picos camperos con aceite de oliva virgen extra Carrefour sin lactosa 250 g.,"2,30 €","2,72 €/kg",https://www.carrefour.es/supermercado/tomate-cherry-500-g/R-VC4AECOMM-600248/p
El mercado,Jamón cocido Campofrío Finissimas sin gluten 170 g.,"1,59 €","15,29 €/kg",https://www.carrefour.es/supermercado/tomate-cherry-500-g/R-VC4AECOMM-600248/p
El mercado,Queso cheddar en lonchas Carrefour 200 g.,"1,55 €","7,75 €/kg",https://www.carrefour.es/supermercado/queso-cheddar-en-lonchas-carrefour-200-g-carrefour/R-521030715/p
El mercado,Queso en Polvo especial pasta Carrefour sin gluten 150 g.,"1,30 €","8,67 €/kg",https://www.carrefour.es/supermercado/queso-cheddar-en-lonchas-carrefour-200-g-carrefour/R-521030715/p
El mercado,Carrillada de cerdo Carrefour 300 g aprox,"2,98 €","9,95 €/kg",https://www.carrefour.es/supermercado/queso-en-polvo-especial-pasta-carrefour-sin-gluten-150-g-carrefour/R-fprod1350064/p
El mercado,Filete de bacalao al punto sal ultracongelado Carrefour 400 g.,"4,60 €","11,50 €/kg",https://www.carrefour.es/supermercado/queso-en-polvo-especial-pasta-carrefour-sin-gluten-150-g-carrefour/R-fprod1350064/p
El mercado,Pan de Hamburguesa Carrefour 4 ud 325 g,"1,50 €","5,00 €/kg",https://www.carrefour.es/supermercado/carrillada-de-cerdo-carrefour-300-g-aprox-elpozo/R-525702451/p
El mercado,Masa de hojaldre Carrefour 230 g.,"1,10 €","4,78 €/kg",https://www.carrefour.es/supermercado/carrillada-de-cerdo-carrefour-300-g-aprox-elpozo/R-525702451/p
El mercado,Chorizo extra Carrefour 2 x 120 g,"1,35 €","5,63 €/kg",https://www.carrefour.es/supermercado/filete-de-bacalao-al-punto-sal-ultracongelado-carrefour-400-g-carrefour/R-589601121/p
El mercado,Colines integrales Carrefour 250 g.,"0,44 €","1,76 €/kg",https://www.carrefour.es/supermercado/filete-de-bacalao-al-punto-sal-ultracongelado-carrefour-400-g-carrefour/R-589601121/p
El mercado,Lacón cocido y ahumado extra cortado a mano sin gluten y sin lactosa 150 g,"2,12 €","12,47 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-carrefour-4-ud-325-g/R-575702273/p
El mercado,Pan payés grande Hecho aquí Carrefour 800 g,"2,55 €","2,55 €/ud",https://www.carrefour.es/supermercado/pan-de-hamburguesa-carrefour-4-ud-325-g/R-575702273/p
El mercado,"Mandarina con hoja bandeja 1,4 kg","2,93 €","2,09 €/kg",https://www.carrefour.es/supermercado/masa-de-hojaldre-carrefour-230-g-carrefour/R-663201866/p
El mercado,Crema de queso de untar natural Philadelphia pack de 2 unidades de 250 g.,"1,42 €","7,78 €/kg",https://www.carrefour.es/supermercado/masa-de-hojaldre-carrefour-230-g-carrefour/R-663201866/p
